job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,salary_disclosed,work_mode,company_size_bucket,primary_city,skill_domain,days_since_posted,is_senior,is_fresher_friendly,experience_tier,salary_tier
13716,Assistant Professor (CSE & Emerging Technologies),Noida Institute of Engineering & Technology (NIET),4.3,Greater Noida(Knowledge Park 2),Noida,Machine Learning Engineer,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13717,Developer,Tectree Consulting,3.6,Noida,Noida,Machine Learning Engineer,1-6 Yrs,1.0,6.0,0.0,0.0,0.0,False,On-site,Large (1000+),Noida,AI/ML/DL,21.0,False,True,Junior (0-2 Yrs),Undisclosed
13718,ML Developer,Suntek It Solution,3.6,Noida,Noida,Machine Learning Engineer,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13719,Algorithmic Trader,Quantedge Fintech,3.6,"Noida, Delhi / NCR",Noida,Machine Learning Engineer,3-8 Yrs,3.0,8.0,7.0,15.0,11.0,True,On-site,Large (1000+),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Mid (6-10 LPA)
13720,Gen AI Developers,ti Steps,3.9,Hybrid - Noida,Noida,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13721,Senior Technical Consultant / Architect,Dpdp Consultants,3.6,Noida,Noida,Machine Learning Engineer,1-3 Yrs,1.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,True,Junior (0-2 Yrs),Undisclosed
13722,C++ & Python Developer,Crosslynx Technologies Services,2.5,Noida,Noida,Machine Learning Engineer,2-4 Yrs,2.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13723,Assistant Manager-Accounts Receivable,Aeris Communications India,2.8,"Noida, Gurugram",Noida,Machine Learning Engineer,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13724,Assistant Vice President - Sales,TO THE NEW,3.6,Noida,Noida,Machine Learning Engineer,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
13725,Python Developer,Tech Stalwart Solution,3.2,Noida,Noida,Machine Learning Engineer,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13726,Google Ads Specialist,KW Homes,4.9,Noida,Noida,Machine Learning Engineer,5-8 Yrs,5.0,8.0,7.0,9.0,8.0,True,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Mid (6-10 LPA)
13727,Software Developer - . Net Core,Upadpro Software & Services,2.3,Noida,Noida,Machine Learning Engineer,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13728,Full Stack Developer,Anra Technologies,2.0,Noida,Noida,Machine Learning Engineer,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13729,AI Architect,Rarr Technologies,4.2,Noida,Noida,Machine Learning Engineer,10-15 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13730,Senior Product Designer,Level Ai,2.4,Noida,Noida,Machine Learning Engineer,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13731,Senior Analyst And Consultant,RIGHT STEP CONSULTING PRIVATE LIMITED,3.6,Noida,Noida,Machine Learning Engineer,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Large (1000+),Noida,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13732,Python Developer -,Diverse Lynx,3.4,Noida,Noida,Machine Learning Engineer,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13733,AI Trainer,Fusionpact Technologies,4.7,Noida,Noida,Machine Learning Engineer,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
13734,Gen AI architect,Sparix Global,5.0,Noida,Noida,Machine Learning Engineer,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13735,AI ML Developer,Hopequre Wellness Solutions,4.0,Noida,Noida,Machine Learning Engineer,2-6 Yrs,2.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13736,"Manager, Analytics (Pharma)",Talent Socio,3.6,Noida,Noida,Machine Learning Engineer,4-8 Yrs,4.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13737,SAP BTP Application Development,Vlaunchu,3.5,Noida,Noida,Machine Learning Engineer,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13738,Senior Research Fellowships in AI Domains,Global Infoways,3.3,Noida,Noida,Machine Learning Engineer,1-5 Yrs,1.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,True,Junior (0-2 Yrs),Undisclosed
13739,Golang Backend Developer,Anra Technologies,2.0,Noida,Noida,Machine Learning Engineer,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13740,Level 2 Support Specialist,Welo Data,4.5,Noida,Noida,Machine Learning Engineer,2-4 Yrs,2.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13741,Flutter Developer,Iotech Designs,3.6,Noida,Noida,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13742,Senior App / Frontend Developer,SWS Smart Working Solutions,3.3,Noida,Noida,Machine Learning Engineer,10-15 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,True,True,Fresher,Undisclosed
13743,Artificial Intelligence Engineer,Culture Holidays,3.6,"Faridabad, Gurugram, Delhi / NCR",Gurgaon,Machine Learning Engineer,1-6 Yrs,1.0,6.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Delhi,AI/ML/DL,14.0,False,True,Junior (0-2 Yrs),Undisclosed
13744,Ai Ml Engineer,Hughes Systique,3.7,"Hybrid - Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,3-8 Yrs,3.0,8.0,12.0,22.0,17.0,True,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,2.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
13745,Deep Learning Engineer,CareerFit.ai,3.6,Gurugram,Gurgaon,Machine Learning Engineer,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
13746,Senior Consultant- Data Governance,Fractal Analytics,4.0,Gurugram,Gurgaon,Machine Learning Engineer,8-12 Yrs,8.0,12.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13747,"Principal Engineer - Commercial banking, Director",Natwest Digitalx,3.9,"Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,11-15 Yrs,11.0,15.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
13748,Principal Data Architect,V3 Staffing,3.6,Remote,Gurgaon,Machine Learning Engineer,12-18 Yrs,12.0,18.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Remote,AI/ML/DL,1.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
13749,Lead GenAI & AI/ML Engineer,Freecharge,3.7,Hybrid - Gurugram,Gurgaon,Machine Learning Engineer,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13750,Senior Expert Robotics & Learning Systems,Siemens,4.0,Gurugram,Gurgaon,Machine Learning Engineer,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,7.0,True,False,Mid (3-5 Yrs),Undisclosed
13751,LLM Evaluation Lead (Applied Scientist),Leading Client,3.6,Gurugram,Gurgaon,Machine Learning Engineer,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,True,False,Senior (6-8 Yrs),Undisclosed
13752,Senior Artificial Intelligence Engineer,Intellinet Systems,4.4,Gurugram(Sector 48),Gurgaon,Machine Learning Engineer,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,14.0,True,False,Mid (3-5 Yrs),Undisclosed
13753,Artificial Intelligence Engineer,Deutsche Telekom Digital Labs,3.5,Gurugram,Gurgaon,Machine Learning Engineer,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13754,Network Security Engineer II,Rackspace Technology,3.7,Remote,Gurgaon,Machine Learning Engineer,2-4 Yrs,2.0,4.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Remote,AI/ML/DL,7.0,False,False,Junior (0-2 Yrs),Undisclosed
13755,Senior AI Engineer,IHG Hotels & Resorts,3.6,Gurugram,Gurgaon,Machine Learning Engineer,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13756,Artificial Intelligence ( AI ) Engineer,Streamonweb,3.6,Gurugram,Gurgaon,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13757,Network Security Engineer III,Rackspace Technology,3.7,Remote,Gurgaon,Machine Learning Engineer,5-7 Yrs,5.0,7.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Remote,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
13758,Artificial Intelligence Engineer,Varite,3.6,"Pune, Gurugram",Gurgaon,Machine Learning Engineer,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Pune,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
13759,AI ML/Gen AI Engineer - Assistant Manager,BIG4,3.6,"Hybrid - Hyderabad, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,1.0,True,False,Senior (6-8 Yrs),Undisclosed
13760,Gen AI Engineer,Cognizant,3.7,Gurugram,Gurgaon,Machine Learning Engineer,8-12 Yrs,8.0,12.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
13761,Artificial Intelligence Engineer,Recruito,3.6,Remote,Gurgaon,Machine Learning Engineer,5-8 Yrs,5.0,8.0,22.5,35.0,28.75,True,Remote,Small/Startup (<100),Remote,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
13762,Responsible AI Engineer,Accenture,3.7,Gurugram,Gurgaon,Machine Learning Engineer,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13763,Artificial Intelligence Engineer,Adsparkx Media,3.2,Gurugram,Gurgaon,Machine Learning Engineer,3-7 Yrs,3.0,7.0,10.0,19.0,14.5,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
13764,AI/ML Engineer - AI Specialist (Copilot) - Delhi or Gurgaon- Hybrid,FCS Software Solutions,3.7,"Hybrid - New Delhi, Gurugram",Gurgaon,Machine Learning Engineer,4-8 Yrs,4.0,8.0,8.0,14.0,11.0,True,Hybrid,Small/Startup (<100),Delhi,AI/ML/DL,1.0,False,False,Mid (3-5 Yrs),Mid (6-10 LPA)
13765,QA - Automation Testing (Senior Engineer / Engineer),Fractal Analytics,4.0,Gurugram,Gurgaon,Machine Learning Engineer,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13766,AI Engineer,Legistify,2.3,Gurugram,Gurgaon,Machine Learning Engineer,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13767,Associate AI Product Engineer,Shorthills Tech,3.6,Gurugram,Gurgaon,Machine Learning Engineer,0-3 Yrs,0.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,14.0,False,True,Fresher,Undisclosed
13768,Software Development Engineer II ( AI),Expedia,3.6,Gurugram,Gurgaon,Machine Learning Engineer,1-6 Yrs,1.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Junior (0-2 Yrs),Undisclosed
13769,Assistant Director - DevOps Engineer,Moody's Analytics,4.0,"Hybrid - Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,7-11 Yrs,7.0,11.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13770,Devops Engineer,Moody's Analytics,4.0,"Hybrid - Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13771,Immediate Hiring-Agentic AI-Generative AI Engineer-Gurgaon-UK Shift,Genpact,3.6,Hybrid - Gurugram,Gurgaon,Machine Learning Engineer,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
13772,Sr Engineer | Full Stack | Angular,Evalueserve,3.0,Gurugram,Gurgaon,Machine Learning Engineer,6-15 Yrs,6.0,15.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
13773,"Partner Engineer, Google Cloud",Google,4.4,Gurugram,Gurgaon,Machine Learning Engineer,10-15 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13774,Prompt Engineer - Annotator,Unify Technologies,2.8,Gurugram,Gurgaon,Machine Learning Engineer,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13775,Python Web Scrapping Engineer,Straive,3.3,"Hyderabad, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,4-7 Yrs,4.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Hyderabad,AI/ML/DL,6.0,False,False,Mid (3-5 Yrs),Undisclosed
13776,"Senior Staff Engineer, Delivery",Nagarro,3.9,Gurugram,Gurgaon,Machine Learning Engineer,7-14 Yrs,7.0,14.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13777,"Senior Staff Engineer, Delivery ETIL",Nagarro,3.9,Gurugram,Gurgaon,Machine Learning Engineer,7-14 Yrs,7.0,14.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13778,Research Engineer-ADAS,The Hi Tech Robotic Systemz,3.9,Gurugram,Gurgaon,Machine Learning Engineer,1-3 Yrs,1.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Junior (0-2 Yrs),Undisclosed
13779,AI/ML ENGINEER,Applicate,3.4,Gurugram,Gurgaon,Machine Learning Engineer,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13780,"Specialist, Engineering Services",Jones Lang LaSalle (JLL),4.1,Gurugram,Gurgaon,Machine Learning Engineer,2-3 Yrs,2.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,False,False,Junior (0-2 Yrs),Undisclosed
13781,"Software Engineer, iOS Core Product",Speechify,2.3,Gurugram,Gurgaon,Machine Learning Engineer,0-1 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13782,"Senior Product Manager,Machine Learning",Blackngreen,3.1,Gurugram,Gurgaon,Machine Learning Engineer,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13783,Backend Engineer,Inteligenai,3.8,Gurugram,Gurgaon,Machine Learning Engineer,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13784,"Software Engineer, Platform",Speechify,2.3,Gurugram,Gurgaon,Machine Learning Engineer,0-1 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
13785,Formal Verification Engineer,Nvidia,3.5,Gurugram,Gurgaon,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13786,Robotics Engineer,Shunya Ekai Tech,2.8,Gurugram,Gurgaon,Machine Learning Engineer,No fixed duration,4.0,8.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,30.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
13787,Artificial Intelligence Engineer,Amh Services,2.4,Gurugram,Gurgaon,Machine Learning Engineer,4-7 Yrs,4.0,7.0,20.0,30.0,25.0,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
13788,Sr Software Engineer,Accolite Software India Pvt Ltd,3.2,Gurugram,Gurgaon,Machine Learning Engineer,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13789,Senior Formal Verification Engineer,Nvidia,3.5,Gurugram,Gurgaon,Machine Learning Engineer,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,True,False,Mid (3-5 Yrs),Undisclosed
13790,Senior Solution Engineer,Salesforce,3.9,Gurugram,Gurgaon,Machine Learning Engineer,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13791,Machine Learning Researcher,Graviton Research Capital,3.3,Gurugram,Gurgaon,Machine Learning Engineer,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13792,Machine Learning (NLP),Famepilot,3.6,Gurgaon,Gurgaon,Machine Learning Engineer,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13793,Principal Engineer,Systechnosoft Technologies,3.6,"Hybrid - Bangalore Rural, Gurugram, Chennai",Gurgaon,Machine Learning Engineer,12-15 Yrs,12.0,15.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
13794,Principal Engineer Software,Cyberark,2.9,Gurugram,Gurgaon,Machine Learning Engineer,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,1.0,True,False,Senior (6-8 Yrs),Undisclosed
13795,Senior Principal Engineer,Arcesium,3.4,"Hyderabad, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,17-23 Yrs,17.0,23.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Hyderabad,AI/ML/DL,21.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
13796,Sr Associate - Patent Prosecution,Unitedlex,2.6,"Hybrid - Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,1.0,False,False,Junior (0-2 Yrs),Undisclosed
13797,Gen AI Engineer / Lead,Tekskills India Pvt ltd,3.6,Gurugram,Gurgaon,Machine Learning Engineer,5-10 Yrs,5.0,10.0,0.5,0.5,0.5,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,True,False,Mid (3-5 Yrs),Entry (<3 LPA)
13798,Associate - Insurance - P&C Underwriting,Genpact,3.6,"Faridabad, Gurugram, Delhi / NCR",Gurgaon,Machine Learning Engineer,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Large (1000+),Delhi,AI/ML/DL,7.0,False,True,Fresher,Undisclosed
13799,Power BI Developer,IQVIA,3.7,"Hybrid - Pune, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,2-4 Yrs,2.0,4.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Pune,AI/ML/DL,0.0,False,False,Junior (0-2 Yrs),Undisclosed
13800,Service Transformation - Lifesciences - Manager,Accenture,3.7,Gurugram,Gurgaon,Machine Learning Engineer,9-14 Yrs,9.0,14.0,0.0,0.0,0.0,False,On-site,Large (1000+),Gurgaon,AI/ML/DL,1.0,True,False,Lead/Architect (9+ Yrs),Undisclosed
13801,"Engineer(React / React JS, Python, GCP; ML/AI; )",Leading Client,3.6,Gurugram,Gurgaon,Machine Learning Engineer,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
13802,"Engineer (React / React JS, Python, GCP; ML/AI)",Leading Client,3.6,Gurugram,Gurgaon,Machine Learning Engineer,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Undisclosed
13803,Digital Learning Professional,Maruti Suzuki,4.1,Gurugram,Gurgaon,Machine Learning Engineer,2-6 Yrs,2.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,1.0,False,False,Junior (0-2 Yrs),Undisclosed
13804,Deep Learning Internship,Synergylabs,3.6,Gurugram,Gurgaon,Machine Learning Engineer,No fixed duration,4.0,8.0,10.0,18.0,14.0,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,30.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
13805,Cloud Technical Lead - Data,Insight Direct India,3.8,Gurugram,Gurgaon,Machine Learning Engineer,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
13806,AI/ML Engineer with Gen Ai,Service Industry,3.6,"Hybrid - Hyderabad, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
13807,AIML engineer,Hughes Systique,3.7,"Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,4-7 Yrs,4.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
13808,AI/ML Engineer,Technum Opus,4.6,Gurugram,Gurgaon,Machine Learning Engineer,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
13809,Generative Ai Engineer,Consulting Firm,3.6,"Hybrid - Hyderabad, Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,6-11 Yrs,6.0,11.0,15.0,30.0,22.5,True,Hybrid,Large (1000+),Hyderabad,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
13810,Staff Gen AI Engineer - Banglore - Hybrid (Marathalli),Turing Global India,3.0,"Hybrid - Gurugram, Bengaluru",Gurgaon,Machine Learning Engineer,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Gurgaon,AI/ML/DL,0.0,False,False,Senior (6-8 Yrs),Undisclosed
13811,Forward Deployed Engineer II - IN,Rackspace Technology,3.7,Remote,Gurgaon,Machine Learning Engineer,2-4 Yrs,2.0,4.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Remote,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
13812,Network Security Engineer III - IN,Rackspace Technology,3.7,Remote,Gurgaon,Machine Learning Engineer,5-7 Yrs,5.0,7.0,0.0,0.0,0.0,False,Remote,Small/Startup (<100),Remote,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
